kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1613073540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1613077140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1613080740000000000
kWh,domain=inverter,entity_id=daily_yeld value=5.29 1613084340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1613084340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1613087940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1613091540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1613095140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1613098740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1613102340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1613105940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1613109540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.28 1613113140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.40 1613116740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.60 1613120340000000000
